longitude,latitude,weight [ton],"source [0:land, 1:river]",country,country id,distance to coast [km]
-63.2553,10.8611,115.175,0,Venezuela,239,17.668
-63.3018,10.885,115.175,0,Venezuela,239,22.514
-63.2611,10.8974,115.175,0,Venezuela,239,21.471
-63.2924,10.9038,115.175,0,Venezuela,239,23.862
-63.2703,10.8532,115.175,0,Venezuela,239,17.906
-63.2561,10.9024,115.175,0,Venezuela,239,21.715
-63.3027,10.9075,115.175,0,Venezuela,239,24.848
-63.2564,10.8824,115.175,0,Venezuela,239,19.762
-63.2568,10.8514,115.175,0,Venezuela,239,16.863
-61.7037,10.4158,131.255,0,Trinidad and Tobago,225,20.259
-61.7059,10.4107,131.255,0,Trinidad and Tobago,225,19.83
-61.706,10.4276,131.255,0,Trinidad and Tobago,225,21.569
-61.6995,10.3932,131.255,0,Trinidad and Tobago,225,17.769
-61.6837,10.3964,131.255,0,Trinidad and Tobago,225,17.477
-61.6916,10.3819,131.255,0,Trinidad and Tobago,225,16.273
-61.6708,10.419,131.255,0,Trinidad and Tobago,225,18.682
-61.6646,10.4237,131.255,0,Trinidad and Tobago,225,18.007
-61.6907,10.4145,131.255,0,Trinidad and Tobago,225,19.627
-61.6749,10.4203,275.282,0,Trinidad and Tobago,225,19.129
-61.6494,10.3842,275.282,0,Trinidad and Tobago,225,15.134
-61.6551,10.4073,275.282,0,Trinidad and Tobago,225,17.026
-61.6631,10.4228,275.282,0,Trinidad and Tobago,225,17.842
-61.6555,10.3795,275.282,0,Trinidad and Tobago,225,14.79
-61.6911,10.4003,275.282,0,Trinidad and Tobago,225,18.154
-61.6657,10.4135,275.282,0,Trinidad and Tobago,225,18.139
-61.6823,10.3828,275.282,0,Trinidad and Tobago,225,15.998
-61.6646,10.4197,275.282,0,Trinidad and Tobago,225,18.004
-61.6659,10.4039,331.951,0,Trinidad and Tobago,225,17.711
-61.6694,10.3943,331.951,0,Trinidad and Tobago,225,16.813
-61.6804,10.3719,331.951,0,Trinidad and Tobago,225,14.788
-61.7058,10.4,331.951,0,Trinidad and Tobago,225,18.742
-61.6602,10.401,331.951,0,Trinidad and Tobago,225,17.23
-61.6867,10.4011,331.951,0,Trinidad and Tobago,225,18.076
-61.6882,10.4004,331.951,0,Trinidad and Tobago,225,18.057
-61.6918,10.395,331.951,0,Trinidad and Tobago,225,17.63
-61.6858,10.4099,331.951,0,Trinidad and Tobago,225,18.975
-61.6517,10.401,269.695,0,Trinidad and Tobago,225,16.73
-61.6925,10.3861,269.695,0,Trinidad and Tobago,225,16.741
-61.6976,10.3984,269.695,0,Trinidad and Tobago,225,18.217
-61.705,10.3698,269.695,0,Trinidad and Tobago,225,15.719
-61.6733,10.3769,269.695,0,Trinidad and Tobago,225,15.068
-61.6764,10.3756,269.695,0,Trinidad and Tobago,225,15.032
-61.6733,10.4007,269.695,0,Trinidad and Tobago,225,17.616
-61.6613,10.4281,269.695,0,Trinidad and Tobago,225,17.663
-61.7107,10.3908,269.695,0,Trinidad and Tobago,225,18.064
-61.6876,10.4313,767.238,0,Trinidad and Tobago,225,20.553
-61.6564,10.3736,767.238,0,Trinidad and Tobago,225,14.187
-61.6536,10.4256,767.238,0,Trinidad and Tobago,225,16.811
-61.6537,10.3832,767.238,0,Trinidad and Tobago,225,15.136
-61.6556,10.4198,767.238,0,Trinidad and Tobago,225,17.02
-61.6982,10.4074,767.238,0,Trinidad and Tobago,225,19.168
-61.7111,10.3859,767.238,0,Trinidad and Tobago,225,17.606
-61.7061,10.4097,767.238,0,Trinidad and Tobago,225,19.737
-61.666,10.4248,767.238,0,Trinidad and Tobago,225,18.163
-60.77,10.5477,111.731,0,Trinidad and Tobago,225,26.486
-60.7831,10.5416,111.731,0,Trinidad and Tobago,225,25.016
-60.8097,10.5355,111.731,0,Trinidad and Tobago,225,22.087
-60.7732,10.5513,111.731,0,Trinidad and Tobago,225,26.17
-60.7714,10.5493,111.731,0,Trinidad and Tobago,225,26.347
-60.8107,10.567,111.731,0,Trinidad and Tobago,225,22.342
-60.8158,10.5287,111.731,0,Trinidad and Tobago,225,21.414
-60.8033,10.5337,111.731,0,Trinidad and Tobago,225,22.782
-60.7846,10.5635,111.731,0,Trinidad and Tobago,225,25.091
-58.1104,7.0634,336.196,0,Guyana,96,26.319
-58.0831,7.0649,336.196,0,Guyana,96,26.792
-58.0852,7.0406,336.196,0,Guyana,96,24.088
-58.109,7.0226,336.196,0,Guyana,96,21.8
-58.0528,7.0674,336.196,0,Guyana,96,27.43
-58.0504,7.0208,336.196,0,Guyana,96,22.379
-58.0969,7.051,336.196,0,Guyana,96,25.06
-58.0882,7.0381,336.196,0,Guyana,96,23.763
-58.0698,7.0619,336.196,0,Guyana,96,26.597
-55.1382,6.2214,386.588,0,Suriname,208,26.483
-55.1087,6.2641,386.588,0,Suriname,208,30.623
-55.1166,6.2229,386.588,0,Suriname,208,26.225
-55.139,6.2374,386.588,0,Suriname,208,28.247
-55.0889,6.2659,386.588,0,Suriname,208,30.594
-55.1502,6.2455,386.588,0,Suriname,208,29.374
-55.1104,6.2105,386.588,0,Suriname,208,24.757
-55.1458,6.2258,386.588,0,Suriname,208,27.132
-55.1275,6.2241,386.588,0,Suriname,208,26.568
-72.2966,17.9907,375.013,0,Haiti,101,25.62
-72.2898,17.9814,375.013,0,Haiti,101,26.668
-72.2964,17.98,375.013,0,Haiti,101,26.809
-72.3486,17.9812,375.013,0,Haiti,101,27.156
-72.3371,17.9754,375.013,0,Haiti,101,27.592
-72.2891,17.9903,375.013,0,Haiti,101,25.682
-72.3236,18.0079,375.013,0,Haiti,101,23.834
-72.3337,17.9814,375.013,0,Haiti,101,26.883
-72.3151,17.9962,375.013,0,Haiti,101,25.056
-72.2942,17.9879,375.013,0,Haiti,101,25.934
-72.3262,18.0255,375.013,0,Haiti,101,21.922
-72.3228,18.0234,375.013,0,Haiti,101,22.112
-72.3514,17.9729,375.013,0,Haiti,101,28.117
-72.2891,17.9944,375.013,0,Haiti,101,25.227
-72.2945,18.0261,375.013,0,Haiti,101,21.689
-72.323,17.9738,375.013,0,Haiti,101,27.6
-72.3519,18.0274,375.013,0,Haiti,101,22.216
-72.3148,18.0243,375.013,0,Haiti,101,21.938
-72.3241,17.9872,375.013,0,Haiti,101,26.128
-72.3069,17.9684,375.013,0,Haiti,101,28.105
-72.3103,18.0318,375.013,0,Haiti,101,21.078
-72.344,18.0053,375.013,0,Haiti,101,24.434
-72.326,17.9856,375.013,0,Haiti,101,26.325
-72.3513,18.0044,375.013,0,Haiti,101,24.688
-72.3401,18.0022,375.013,0,Haiti,101,24.699
-72.303,17.985,375.013,0,Haiti,101,26.254
-72.343,18.0012,375.013,0,Haiti,101,24.862
-71.4561,11.1166,474.543,0,Venezuela,239,16.632
-71.4716,11.1109,474.543,0,Venezuela,239,16.319
-71.4372,11.1081,474.543,0,Venezuela,239,15.546
-71.4082,11.1166,474.543,0,Venezuela,239,16.502
-71.4322,11.151,474.543,0,Venezuela,239,20.314
-71.455,11.1334,474.543,0,Venezuela,239,18.471
-71.4332,11.1517,474.543,0,Venezuela,239,20.391
-71.4122,11.0965,474.543,0,Venezuela,239,14.258
-71.4363,11.0891,474.543,0,Venezuela,239,13.435
-71.45,11.1354,474.543,0,Venezuela,239,18.64
-71.4441,11.1001,474.543,0,Venezuela,239,14.682
-71.4247,11.1107,474.543,0,Venezuela,239,15.857
-71.457,11.1061,474.543,0,Venezuela,239,15.49
-71.4606,11.1142,474.543,0,Venezuela,239,16.44
-71.4619,11.1403,474.543,0,Venezuela,239,19.328
-71.4254,11.1013,474.543,0,Venezuela,239,14.817
-71.4287,11.0965,474.543,0,Venezuela,239,14.267
-71.4689,11.1416,474.543,0,Venezuela,239,19.595
-71.4274,11.1316,474.543,0,Venezuela,239,18.17
-71.4708,11.1036,474.543,0,Venezuela,239,15.511
-71.4201,11.1291,474.543,0,Venezuela,239,17.883
-71.435,11.092,474.543,0,Venezuela,239,13.758
-71.4155,11.1337,474.543,0,Venezuela,239,18.392
-71.462,11.1518,474.543,0,Venezuela,239,20.594
-71.4372,11.1336,474.543,0,Venezuela,239,18.38
-71.4472,11.1494,474.543,0,Venezuela,239,20.171
-71.4471,11.1382,474.543,0,Venezuela,239,18.928
-66.8991,10.7818,587.87,0,Venezuela,239,18.613
-66.8953,10.7996,587.87,0,Venezuela,239,20.388
-66.9053,10.8139,587.87,0,Venezuela,239,22.218
-66.906,10.7959,587.87,0,Venezuela,239,20.338
-66.8661,10.8262,587.87,0,Venezuela,239,22.726
-66.8975,10.797,587.87,0,Venezuela,239,20.175
-66.8613,10.7954,587.87,0,Venezuela,239,19.27
-66.8918,10.7998,587.87,0,Venezuela,239,20.312
-66.859,10.7983,587.87,0,Venezuela,239,19.571
-66.8563,10.8096,587.87,0,Venezuela,239,20.806
-66.8705,10.7983,587.87,0,Venezuela,239,19.702
-66.8549,10.8,587.87,0,Venezuela,239,19.733
-66.8729,10.8075,587.87,0,Venezuela,239,20.751
-66.908,10.8151,587.87,0,Venezuela,239,22.433
-66.8655,10.7984,587.87,0,Venezuela,239,19.647
-66.8611,10.8186,587.87,0,Venezuela,239,21.838
-66.8954,10.8014,587.87,0,Venezuela,239,20.584
-66.8856,10.8315,587.87,0,Venezuela,239,22.482
-66.8519,10.8098,587.87,0,Venezuela,239,20.808
-66.8891,10.8023,587.87,0,Venezuela,239,20.512
-66.9079,10.8176,587.87,0,Venezuela,239,22.602
-66.8626,10.7938,587.87,0,Venezuela,239,19.106
-66.9001,10.7698,587.87,0,Venezuela,239,17.388
-66.8537,10.823,587.87,0,Venezuela,239,22.28
-66.8787,10.8238,587.87,0,Venezuela,239,22.637
-66.8659,10.8275,587.87,0,Venezuela,239,22.868
-66.8536,10.8066,587.87,0,Venezuela,239,20.459
